_id,UNIT_NO,YEAR,MAKE,MODEL,CATEGORY,CAT_DESC,UNIT_TYPE,CATEGORY_CLASS,CAT_GRP,IN_SERV_DT,STATUS_DESC,CLASS2,HIGH_PRIORITY,OWNER_DIVISION,REF_DIVISION,SEASONAL,AVAILABILITY_YTD
3388,266078,2019,J&J,LD1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-07-26,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1
3389,266079,2019,J&J,LD1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-07-04,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.969255152329749
3390,266080,2019,J&J,LD1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-07-29,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1
3391,266081,2019,J&J,LD1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-06-26,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.8971544578853047
3392,266085,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-11-08,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
3393,266086,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-01-10,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
3394,266087,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-11-19,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,0.889138664874552
3395,266088,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-11-17,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3396,266089,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-11-17,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3397,266090,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-10-29,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.31596830197132614
3398,266091,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-09-21,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8949669578853047
3399,266092,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-12-15,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3400,266093,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-12-15,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8464896953405018
3401,266094,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-12-15,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3402,266095,2021,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2021-11-16,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.9972026209677419
3403,266097,2022,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-01-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3404,266098,2023,WEBE,WS860,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2022-12-06,Active Unit,ABC,None,TORONTO HOUSING COMPANY,TORONTO HOUSING COMPANY,Non Seasonal,0.8414090501792115
3405,266099,2023,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2024-01-25,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
3406,266100,2023,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-11-13,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
3407,266101,2023,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-10-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3408,266102,2023,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-12-18,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8901209677419355
3409,266103,2023,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2023-12-21,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8717971550179212
3410,266104,2023,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2024-01-03,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9193548387096774
3411,266105,2025,WEBER-LANE,WL6SS,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2025-05-07,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3412,266106,2025,REMEQ,C-455-G,4BZL1IZZZZ,TRL-BOAT LIGHT SINGLEAXLE 15Y,OTHER,TRAILER,TRL-BOAT,2025-12-11,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
3413,267020,2002,MILANO,DECK BETWEEN,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2002-08-26,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,1
3414,267050,2005,PLATINUM,PL7T-25,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2005-04-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8335584677419354
3415,267056,2005,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2005-04-12,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9907342069892473
3416,267060,2005,J&J,LD-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2005-04-12,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3417,267082,2008,R & P,L-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2008-06-02,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3418,267083,2008,R & P,L-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2008-06-02,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3419,267096,2008,J&J,LD-2,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2008-06-30,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9887079973118279
3420,267101,2008,R & P,L-2,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2008-10-20,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3421,267107,2009,PLATINUM,PL7-20,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2009-03-16,Active Unit,FLEE,None,"ENVIRONMENT, CLIMATE & FORESTR","ENVIRONMENT, CLIMATE & FORESTR",Non Seasonal,0.7515512992831541
3422,267113,2010,R & P,L-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2010-09-16,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8520642921146953
3423,267115,2010,R & P,L-2,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2010-07-16,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3424,267121,2010,J&J,LD-2,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2010-07-16,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9146835797491039
3425,267122,2012,QUALITY ST,U5,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-03-05,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7133837365591399
3426,267123,2012,QUALITY ST,U5,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-03-05,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8002598566308243
3427,267124,2012,QUALITY ST,U5,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-04-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3428,267126,2012,QUALITY ST,U5,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-03-05,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3429,267127,2012,QUALITY ST,U5,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-04-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9662757616487455
3430,267130,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-03-06,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3431,267131,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-03-29,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.779635976702509
3432,267132,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-03-28,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9040938620071685
3433,267133,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-04-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3434,267134,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-04-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.6982112455197133
3435,267135,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-03-28,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7382834901433692
3436,267136,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-04-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9947558243727599
3437,267137,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-04-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3438,267138,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-04-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8573303091397849
3439,267139,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-04-25,Replacement Program,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9362774417562724
3440,267140,2012,QUALITY ST,3316EH,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-04-25,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9182174059139785
3441,267142,2012,J&J,WT2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2011-12-12,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8870967741935484
3442,267144,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-10-17,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.6045245295698924
3443,267145,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-10-17,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9908988575268818
3444,267146,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-10-17,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3445,267147,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-12-13,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3446,267148,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.958805443548387
3447,267149,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9964532930107527
3448,267150,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.924994399641577
3449,267151,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9898734318996416
3450,267152,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3451,267153,2012,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-03,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9960646281362007
3452,267154,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-10-17,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3453,267155,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-10-19,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.973005152329749
3454,267156,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2012-10-17,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.681069108422939
3455,267166,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-23,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.991339605734767
3456,267167,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-23,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3457,267168,2012,J&J,LD2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-31,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3458,267169,2012,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-31,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.8128825044802866
3459,267170,2012,J&J,LD-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-01-31,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7415608198924731
3460,267185,2013,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-12-02,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3461,267186,2013,R & P,L-1,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-08-16,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3462,267187,2013,R & P,L-2,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2013-08-16,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3463,267188,2014,R & P,H2,4UZL1IZZZZ,TRL-UTILITY LIGHT SINGLE AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2014-11-20,Active Unit,FLEE,None,TRANSPORTATION SERVICES,TRANSPORTATION SERVICES,Non Seasonal,1
3464,267193,2015,MISKA,FLAT DECK,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2015-09-25,Active Unit,FLEE,None,FACILITIES MGMT & REAL ESTATE,FACILITIES MGMT & REAL ESTATE,Non Seasonal,0.9303248207885305
3465,267196,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2017-01-04,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7881530017921147
3466,267197,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-20,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9337612007168459
3467,267198,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-06,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3468,267199,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-06,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3469,267200,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-21,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3470,267201,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2017-01-03,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3471,267202,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2017-01-03,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3472,267203,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-06,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,1
3473,267204,2017,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2016-12-15,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7390199372759857
3474,267206,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2018-04-13,Active Unit,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,0.8552167338709677
3475,267210,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2017-11-16,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.9078209005376344
3476,267211,2018,FEATHERLIT,9504-2H00,4FZH2IZZZZ,TRL-OFFICE HEAVY TANDEM AXLE 15Y,OTHER,TRAILER,TRL-OFFICE,2018-03-19,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7156418010752688
3477,267212,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2018-04-13,Replacement Program,FLEE,None,SOLID WASTE MANAGEMENT,SOLID WASTE MANAGEMENT,Non Seasonal,1
3478,267213,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2018-07-26,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.6771477374551972
3479,267214,2018,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2018-08-07,Active Unit,FLEE,None,PARKS & RECREATION,PARKS & RECREATION,Non Seasonal,0.7575319220430107
3480,267215,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-06-26,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
3481,267219,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-05-06,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.6329760304659499
3482,267220,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-05-10,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
3483,267221,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-05-16,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9838709677419355
3484,267222,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-05-27,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.8484106182795699
3485,267224,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-06-04,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.9896852598566308
3486,267225,2019,WEBE,WL1200,4UZL2IZZZZ,TRL-UTILITY LIGHT TANDEM AXLE 15Y,OTHER,TRAILER,TRL-UTILITY,2019-06-04,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,1
3487,267226,2019,J&J,AT-2,4WZH2IZZZZ,TRL-VT-WATER HEAVY TANDEM AXLE 15Y,OTHER,TRAILER,TRL-VT-WATER,2020-05-13,Active Unit,FLEE,None,TORONTO WATER,TORONTO WATER,Non Seasonal,0.975756608422939
